"","Movie_Name","Genre","X","PReview_ave","Year","Awards","awards"
"1667","departed","Drama",3646,4.074380165,2006,"Won 4 Oscars. Another 90 wins & 122 nominations.","awards"
"1668","departed","Thriller",3646,4.074380165,2006,"Won 4 Oscars. Another 90 wins & 122 nominations.","awards"
"1669","insidious","Fantasy",3656,3.594982079,2010,"8 wins & 14 nominations.","awards"
"1670","insidious","Horror",3656,3.594982079,2010,"8 wins & 14 nominations.","awards"
"1671","insidious","Mystery",3656,3.594982079,2010,"8 wins & 14 nominations.","awards"
"1672","rise of the planet of the apes","Action",3659,4.130081301,2011,"Nominated for 1 Oscar. Another 19 wins & 41 nominations.","awards"
"1673","rise of the planet of the apes","Drama",3659,4.130081301,2011,"Nominated for 1 Oscar. Another 19 wins & 41 nominations.","awards"
"1674","rise of the planet of the apes","Sci-Fi",3659,4.130081301,2011,"Nominated for 1 Oscar. Another 19 wins & 41 nominations.","awards"
"1675","immortals","Action",3661,2.908227848,2011,"1 win & 6 nominations.","awards"
"1676","immortals","Drama",3661,2.908227848,2011,"1 win & 6 nominations.","awards"
"1677","immortals","Fantasy",3661,2.908227848,2011,"1 win & 6 nominations.","awards"
"1678","we bought a zoo","Comedy",3663,4.262295082,2011,"1 win & 8 nominations.","awards"
"1679","we bought a zoo","Drama",3663,4.262295082,2011,"1 win & 8 nominations.","awards"
"1680","we bought a zoo","Family",3663,4.262295082,2011,"1 win & 8 nominations.","awards"
"1681","harry potter and the deathly hallows","Adventure",3667,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1682","harry potter and the deathly hallows","Drama",3667,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1683","harry potter and the deathly hallows","Fantasy",3667,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1684","fat, sick & nearly dead","Documentary",3671,4.707650273,2010,"N/A","awards"
"1685","pirates of caribbean","Action",3686,3.956730769,2003,"Nominated for 5 Oscars. Another 31 wins & 86 nominations.","awards"
"1686","pirates of caribbean","Adventure",3686,3.956730769,2003,"Nominated for 5 Oscars. Another 31 wins & 86 nominations.","awards"
"1687","pirates of caribbean","Fantasy",3686,3.956730769,2003,"Nominated for 5 Oscars. Another 31 wins & 86 nominations.","awards"
"1688","kill bill","Action",3713,4.083732057,2003,"Nominated for 1 Golden Globe. Another 24 wins & 81 nominations.","awards"
"1689","up","Animation",3732,4.415070243,2009,"Won 2 Oscars. Another 70 wins & 71 nominations.","awards"
"1690","up","Adventure",3732,4.415070243,2009,"Won 2 Oscars. Another 70 wins & 71 nominations.","awards"
"1691","up","Comedy",3732,4.415070243,2009,"Won 2 Oscars. Another 70 wins & 71 nominations.","awards"
"1692","the descendants","Comedy",3738,3.618181818,2011,"Won 1 Oscar. Another 65 wins & 139 nominations.","awards"
"1693","the descendants","Drama",3738,3.618181818,2011,"Won 1 Oscar. Another 65 wins & 139 nominations.","awards"
"1694","moonlight","Comedy",3751,4.754583921,2014,"1 win & 1 nomination.","awards"
"1695","moonlight","Romance",3751,4.754583921,2014,"1 win & 1 nomination.","awards"
"1696","battle los angeles","Action",3765,3.547619048,2011,"1 win & 2 nominations.","awards"
"1697","battle los angeles","Sci-Fi",3765,3.547619048,2011,"1 win & 2 nominations.","awards"
"1698","jane eyre","Drama",3775,3.53024911,2011,"Nominated for 1 Oscar. Another 8 wins & 14 nominations.","awards"
"1699","jane eyre","Romance",3775,3.53024911,2011,"Nominated for 1 Oscar. Another 8 wins & 14 nominations.","awards"
"1700","forks over knives","Documentary",3778,4.624031008,2011,"N/A","awards"
"1701","thor","Action",3791,4.001582278,2011,"5 wins & 29 nominations.","awards"
"1702","thor","Adventure",3791,4.001582278,2011,"5 wins & 29 nominations.","awards"
"1703","thor","Fantasy",3791,4.001582278,2011,"5 wins & 29 nominations.","awards"
"1704","jurassic park","Adventure",3799,4.374631268,1993,"Won 3 Oscars. Another 26 wins & 17 nominations.","awards"
"1705","jurassic park","Sci-Fi",3799,4.374631268,1993,"Won 3 Oscars. Another 26 wins & 17 nominations.","awards"
"1706","jurassic park","Thriller",3799,4.374631268,1993,"Won 3 Oscars. Another 26 wins & 17 nominations.","awards"
"1707","tinker tailor soldier spy","Drama",3806,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1708","tinker tailor soldier spy","Mystery",3806,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1709","tinker tailor soldier spy","Thriller",3806,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1710","the iron lady","Biography",3807,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1711","the iron lady","Drama",3807,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1712","the iron lady","History",3807,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1713","iron lady","Biography",3808,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1714","iron lady","Drama",3808,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1715","iron lady","History",3808,2.99469496,2011,"Won 2 Oscars. Another 22 wins & 46 nominations.","awards"
"1716","farscape","Adventure",3821,4.636165577,1999,"Nominated for 1 Primetime Emmy. Another 12 wins & 26 nominations.","awards"
"1717","farscape","Drama",3821,4.636165577,1999,"Nominated for 1 Primetime Emmy. Another 12 wins & 26 nominations.","awards"
"1718","farscape","Sci-Fi",3821,4.636165577,1999,"Nominated for 1 Primetime Emmy. Another 12 wins & 26 nominations.","awards"
"1719","journey to the center of earth","Action",3826,3.504249292,2008,"1 win & 3 nominations.","awards"
"1720","journey to the center of earth","Adventure",3826,3.504249292,2008,"1 win & 3 nominations.","awards"
"1721","journey to the center of earth","Family",3826,3.504249292,2008,"1 win & 3 nominations.","awards"
"1722","the safe side","Short",3828,4.738095238,2006,"N/A","awards"
"1723","the safe side","Family",3828,4.738095238,2006,"N/A","awards"
"1724","christmas carol","Animation",3832,4.697445972,2009,"3 wins & 4 nominations.","awards"
"1725","christmas carol","Drama",3832,4.697445972,2009,"3 wins & 4 nominations.","awards"
"1726","christmas carol","Family",3832,4.697445972,2009,"3 wins & 4 nominations.","awards"
"1727","the tree of life","Drama",3841,3.126794258,2011,"Nominated for 3 Oscars. Another 101 wins & 108 nominations.","awards"
"1728","the tree of life","Fantasy",3841,3.126794258,2011,"Nominated for 3 Oscars. Another 101 wins & 108 nominations.","awards"
"1729","captain america","Action",3845,3.92037037,2011,"3 wins & 42 nominations.","awards"
"1730","captain america","Adventure",3845,3.92037037,2011,"3 wins & 42 nominations.","awards"
"1731","captain america","Sci-Fi",3845,3.92037037,2011,"3 wins & 42 nominations.","awards"
"1732","resident evil 4","Action",3849,3.676258993,2005,"1 win & 1 nomination.","awards"
"1733","resident evil 4","Adventure",3849,3.676258993,2005,"1 win & 1 nomination.","awards"
"1734","resident evil 4","Crime",3849,3.676258993,2005,"1 win & 1 nomination.","awards"
"1735","exorcist, the","Horror",3858,4.549071618,1973,"Won 2 Oscars. Another 14 wins & 15 nominations.","awards"
"1736","act of valor","Action",3861,4.410926366,2012,"Nominated for 1 Golden Globe. Another 1 win & 6 nominations.","awards"
"1737","act of valor","Thriller",3861,4.410926366,2012,"Nominated for 1 Golden Globe. Another 1 win & 6 nominations.","awards"
"1738","act of valor","War",3861,4.410926366,2012,"Nominated for 1 Golden Globe. Another 1 win & 6 nominations.","awards"
"1739","battleship","Action",3863,3.566572238,2012,"4 wins & 14 nominations.","awards"
"1740","battleship","Adventure",3863,3.566572238,2012,"4 wins & 14 nominations.","awards"
"1741","battleship","Sci-Fi",3863,3.566572238,2012,"4 wins & 14 nominations.","awards"
"1742","snow white and the huntsman","Action",3865,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1743","snow white and the huntsman","Adventure",3865,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1744","snow white and the huntsman","Drama",3865,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1745","snow white & the huntsman","Action",3866,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1746","snow white & the huntsman","Adventure",3866,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1747","snow white & the huntsman","Drama",3866,3.330024814,2012,"Nominated for 2 Oscars. Another 13 wins & 31 nominations.","awards"
"1748","prometheus","Adventure",3867,3.258227848,2012,"Nominated for 1 Oscar. Another 6 wins & 42 nominations.","awards"
"1749","prometheus","Mystery",3867,3.258227848,2012,"Nominated for 1 Oscar. Another 6 wins & 42 nominations.","awards"
"1750","prometheus","Sci-Fi",3867,3.258227848,2012,"Nominated for 1 Oscar. Another 6 wins & 42 nominations.","awards"
"1751","the grey","Action",3869,2.842741935,2011,"2 wins & 7 nominations.","awards"
"1752","the grey","Adventure",3869,2.842741935,2011,"2 wins & 7 nominations.","awards"
"1753","the grey","Drama",3869,2.842741935,2011,"2 wins & 7 nominations.","awards"
"1754","walking dead","Drama",3871,4.591623037,2010,"Nominated for 1 Golden Globe. Another 44 wins & 137 nominations.","awards"
"1755","walking dead","Horror",3871,4.591623037,2010,"Nominated for 1 Golden Globe. Another 44 wins & 137 nominations.","awards"
"1756","walking dead","Thriller",3871,4.591623037,2010,"Nominated for 1 Golden Globe. Another 44 wins & 137 nominations.","awards"
"1757","midnight in paris","Comedy",3880,3.984090909,2011,"Won 1 Oscar. Another 21 wins & 95 nominations.","awards"
"1758","midnight in paris","Fantasy",3880,3.984090909,2011,"Won 1 Oscar. Another 21 wins & 95 nominations.","awards"
"1759","midnight in paris","Romance",3880,3.984090909,2011,"Won 1 Oscar. Another 21 wins & 95 nominations.","awards"
"1760","atlas shrugged","Drama",3882,4.02014652,2011,"1 win.","awards"
"1761","atlas shrugged","Mystery",3882,4.02014652,2011,"1 win.","awards"
"1762","atlas shrugged","Sci-Fi",3882,4.02014652,2011,"1 win.","awards"
"1763","the wire","Crime",3884,4.200440529,2002,"Nominated for 2 Primetime Emmys. Another 14 wins & 47 nominations.","awards"
"1764","the wire","Drama",3884,4.200440529,2002,"Nominated for 2 Primetime Emmys. Another 14 wins & 47 nominations.","awards"
"1765","the wire","Thriller",3884,4.200440529,2002,"Nominated for 2 Primetime Emmys. Another 14 wins & 47 nominations.","awards"
"1766","melancholia","Drama",3899,3.063492063,2011,"32 wins & 85 nominations.","awards"
"1767","melancholia","Sci-Fi",3899,3.063492063,2011,"32 wins & 85 nominations.","awards"
"1768","girl with the dragon tattoo","Crime",3902,4.226851852,2011,"Won 1 Oscar. Another 25 wins & 81 nominations.","awards"
"1769","girl with the dragon tattoo","Drama",3902,4.226851852,2011,"Won 1 Oscar. Another 25 wins & 81 nominations.","awards"
"1770","girl with the dragon tattoo","Mystery",3902,4.226851852,2011,"Won 1 Oscar. Another 25 wins & 81 nominations.","awards"
"1771","live at the royal albert hall","Documentary",3907,4.582633053,2011,"1 win.","awards"
"1772","live at the royal albert hall","Music",3907,4.582633053,2011,"1 win.","awards"
"1773","moneyball","Biography",3933,3.906896552,2011,"Nominated for 6 Oscars. Another 29 wins & 73 nominations.","awards"
"1774","moneyball","Drama",3933,3.906896552,2011,"Nominated for 6 Oscars. Another 29 wins & 73 nominations.","awards"
"1775","moneyball","Sport",3933,3.906896552,2011,"Nominated for 6 Oscars. Another 29 wins & 73 nominations.","awards"
"1776","courageous","Drama",3943,4.641921397,2011,"2 wins & 2 nominations.","awards"
"1777","drive","Crime",3947,3.37860781,2011,"Nominated for 1 Oscar. Another 71 wins & 157 nominations.","awards"
"1778","drive","Drama",3947,3.37860781,2011,"Nominated for 1 Oscar. Another 71 wins & 157 nominations.","awards"
"1779","harry potter & the deathly hallows","Adventure",3969,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1780","harry potter & the deathly hallows","Drama",3969,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1781","harry potter & the deathly hallows","Fantasy",3969,3.883413462,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1782","phantom of the opera at the royal albert hall","Drama",4012,4.734177215,2011,"N/A","awards"
"1783","phantom of the opera at the royal albert hall","Music",4012,4.734177215,2011,"N/A","awards"
"1784","phantom of the opera at the royal albert hall","Musical",4012,4.734177215,2011,"N/A","awards"
"1785","war horse","Drama",4014,3.867768595,2011,"Nominated for 6 Oscars. Another 16 wins & 68 nominations.","awards"
"1786","war horse","War",4014,3.867768595,2011,"Nominated for 6 Oscars. Another 16 wins & 68 nominations.","awards"
"1787","the war","Adventure",4028,4.465608466,2005,"Nominated for 3 Oscars. Another 13 wins & 39 nominations.","awards"
"1788","the war","Sci-Fi",4028,4.465608466,2005,"Nominated for 3 Oscars. Another 13 wins & 39 nominations.","awards"
"1789","the war","Thriller",4028,4.465608466,2005,"Nominated for 3 Oscars. Another 13 wins & 39 nominations.","awards"
"1790","haywire","Action",4029,2.735395189,2011,"7 nominations.","awards"
"1791","haywire","Thriller",4029,2.735395189,2011,"7 nominations.","awards"
"1792","twilight saga, the","Adventure",4034,3.829357798,2009,"17 wins & 23 nominations.","awards"
"1793","twilight saga, the","Drama",4034,3.829357798,2009,"17 wins & 23 nominations.","awards"
"1794","twilight saga, the","Fantasy",4034,3.829357798,2009,"17 wins & 23 nominations.","awards"
"1795","tinker, tailor, soldier, spy","Drama",4040,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1796","tinker, tailor, soldier, spy","Mystery",4040,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1797","tinker, tailor, soldier, spy","Thriller",4040,2.874598071,2011,"Nominated for 3 Oscars. Another 34 wins & 87 nominations.","awards"
"1798","howl's moving castle","Animation",4045,4.550151976,2004,"Nominated for 1 Oscar. Another 16 wins & 17 nominations.","awards"
"1799","howl's moving castle","Adventure",4045,4.550151976,2004,"Nominated for 1 Oscar. Another 16 wins & 17 nominations.","awards"
"1800","howl's moving castle","Family",4045,4.550151976,2004,"Nominated for 1 Oscar. Another 16 wins & 17 nominations.","awards"
"1801","gcb","Comedy",4056,4.965641953,2012,"3 nominations.","awards"
"1802","gcb","Drama",4056,4.965641953,2012,"3 nominations.","awards"
"1803","underworld awakening","Action",4063,3.585616438,2012,"1 win.","awards"
"1804","underworld awakening","Fantasy",4063,3.585616438,2012,"1 win.","awards"
"1805","underworld awakening","Horror",4063,3.585616438,2012,"1 win.","awards"
"1806","taking chance","Drama",4064,4.915525114,2009,"Won 1 Golden Globe. Another 6 wins & 21 nominations.","awards"
"1807","taking chance","War",4064,4.915525114,2009,"Won 1 Golden Globe. Another 6 wins & 21 nominations.","awards"
"1808","leon","Crime",4075,4.664536741,1994,"3 wins & 8 nominations.","awards"
"1809","leon","Drama",4075,4.664536741,1994,"3 wins & 8 nominations.","awards"
"1810","leon","Thriller",4075,4.664536741,1994,"3 wins & 8 nominations.","awards"
"1811","dreams from my real father","Documentary",4081,3.215053763,2012,"N/A","awards"
"1812","last samurai","Action",4086,4.12293578,2003,"Nominated for 4 Oscars. Another 19 wins & 52 nominations.","awards"
"1813","last samurai","Drama",4086,4.12293578,2003,"Nominated for 4 Oscars. Another 19 wins & 52 nominations.","awards"
"1814","last samurai","History",4086,4.12293578,2003,"Nominated for 4 Oscars. Another 19 wins & 52 nominations.","awards"
"1815","method","Biography",4111,4.037096774,2011,"Nominated for 1 Golden Globe. Another 18 wins & 26 nominations.","awards"
"1816","method","Drama",4111,4.037096774,2011,"Nominated for 1 Golden Globe. Another 18 wins & 26 nominations.","awards"
"1817","method","Thriller",4111,4.037096774,2011,"Nominated for 1 Golden Globe. Another 18 wins & 26 nominations.","awards"
"1818","cabin in the woods","Fantasy",4112,3.588100686,2012,"18 wins & 33 nominations.","awards"
"1819","cabin in the woods","Horror",4112,3.588100686,2012,"18 wins & 33 nominations.","awards"
